lookup_key,id,name,supertype,set_name,number,image_url,p_hash
alakazam_99,ex14-99,Alakazam ★,Pokémon,Crystal Guardians,99,https://images.pokemontcg.io/ex14/99_hires.png,db5b5f9584a64885
alakazam_h1,ecard3-H1,Alakazam,Pokémon,Skyridge,H1,https://images.pokemontcg.io/ecard3/H1_hires.png,fa5f80a0e6b6912d
alakazame4_38,pl2-38,Alakazam E4,Pokémon,Rising Rivals,38,https://images.pokemontcg.io/pl2/38_hires.png,9785d9da6a2e3292
alakazame4lvx_103,pl2-103,Alakazam E4 LV.X,Pokémon,Rising Rivals,103,https://images.pokemontcg.io/pl2/103_hires.png,cf6fc091d8988ec6
alakazamex_117,xy10-117,Alakazam-EX,Pokémon,Fates Collide,117,https://images.pokemontcg.io/xy10/117_hires.png,905d3b5828f663e5
alakazamex_125,xy10-125,Alakazam-EX,Pokémon,Fates Collide,125,https://images.pokemontcg.io/xy10/125_hires.png,bf8d91d2587cc161
alakazamex_188,sv3pt5-188,Alakazam ex,Pokémon,151,188,https://images.pokemontcg.io/sv3pt5/188_hires.png,84df51353b784aca
alakazamex_201,sv3pt5-201,Alakazam ex,Pokémon,151,201,https://images.pokemontcg.io/sv3pt5/201_hires.png,9496144d7a594b7e
alakazamex_215,sv4pt5-215,Alakazam ex,Pokémon,Paldean Fates,215,https://images.pokemontcg.io/sv4pt5/215_hires.png,d5cc4797371c68c2
alakazamex_25,xy10-25,Alakazam-EX,Pokémon,Fates Collide,25,https://images.pokemontcg.io/xy10/25_hires.png,d212d4116d675e3e
alakazamex_50,svp-50,Alakazam ex,Pokémon,Scarlet & Violet Black Star Promos,50,https://images.pokemontcg.io/svp/50_hires.png,925ac0d97937a7c4
alakazamex_65,sv3pt5-65,Alakazam ex,Pokémon,151,65,https://images.pokemontcg.io/sv3pt5/65_hires.png,c54e919b36a662d9
alakazamspiritlink_90,xy10-90,Alakazam Spirit Link,Trainer,Fates Collide,90,https://images.pokemontcg.io/xy10/90_hires.png,9f7bc0c4b0b1c5c6
alakazamv_172,swsh4-172,Alakazam V,Pokémon,Vivid Voltage,172,https://images.pokemontcg.io/swsh4/172_hires.png,c18348b1633d5a7f
alakazamv_swsh083,swshp-SWSH083,Alakazam V,Pokémon,SWSH Black Star Promos,SWSH083,https://images.pokemontcg.io/swshp/SWSH083_hires.png,d1d508037f782b75
alcremie_65,sv7-65,Alcremie,Pokémon,Stellar Crown,65,https://images.pokemontcg.io/sv7/65_hires.png,80cc35727f4f4a71
alcremie_71,swsh9-71,Alcremie,Pokémon,Brilliant Stars,71,https://images.pokemontcg.io/swsh9/71_hires.png,fad9a561e4ccc606
alcremie_81,swsh4-81,Alcremie,Pokémon,Vivid Voltage,81,https://images.pokemontcg.io/swsh4/81_hires.png,becc6468b5939233
alcremie_87,swsh2-87,Alcremie,Pokémon,Rebel Clash,87,https://images.pokemontcg.io/swsh2/87_hires.png,dad02e2e2d137a6a
alcremie_sv058,swsh45sv-SV058,Alcremie,Pokémon,Shining Fates Shiny Vault,SV058,https://images.pokemontcg.io/swsh45sv/SV058_hires.png,b3b13f4acc8e226a
alcremie_swsh058,swshp-SWSH058,Alcremie,Pokémon,SWSH Black Star Promos,SWSH058,https://images.pokemontcg.io/swshp/SWSH058_hires.png,bec02c7a7a16b22b
alcremie_tg08,swsh9tg-TG08,Alcremie,Pokémon,Brilliant Stars Trainer Gallery,TG08,https://images.pokemontcg.io/swsh9tg/TG08_hires.png,ba976c68c8c9e187
alcremieex_75,sv9-75,Alcremie ex,Pokémon,Journey Together,75,https://images.pokemontcg.io/sv9/75_hires.png,c4cc051d7ffa5036
alcremiev_22,swsh35-22,Alcremie V,Pokémon,Champion's Path,22,https://images.pokemontcg.io/swsh35/22_hires.png,c5c16a70507f3f15
alcremiev_64,swsh45-64,Alcremie V,Pokémon,Shining Fates,64,https://images.pokemontcg.io/swsh45/64_hires.png,c1886b3a683d3e3d
alcremievmax_23,swsh35-23,Alcremie VMAX,Pokémon,Champion's Path,23,https://images.pokemontcg.io/swsh35/23_hires.png,917d04c66ad13f63
alcremievmax_73,swsh45-73,Alcremie VMAX,Pokémon,Shining Fates,73,https://images.pokemontcg.io/swsh45/73_hires.png,f2c9001726c72fdd
allister_146,swsh4-146,Allister,Trainer,Vivid Voltage,146,https://images.pokemontcg.io/swsh4/146_hires.png,ee6e9191d91995c4
allister_179,swsh4-179,Allister,Trainer,Vivid Voltage,179,https://images.pokemontcg.io/swsh4/179_hires.png,fad681c38d4d903e
allister_192,swsh4-192,Allister,Trainer,Vivid Voltage,192,https://images.pokemontcg.io/swsh4/192_hires.png,e8dd9543c08e9e3c
allister_tg24,swsh10tg-TG24,Allister,Trainer,Astral Radiance Trainer Gallery,TG24,https://images.pokemontcg.io/swsh10tg/TG24_hires.png,afcd90ca88e183b7
allnightparty_96,xy9-96,All-Night Party,Trainer,BREAKpoint,96,https://images.pokemontcg.io/xy9/96_hires.png,fa68c4949737e1e0
alolandiglett_121,sm10-121,Alolan Diglett,Pokémon,Unbroken Bonds,121,https://images.pokemontcg.io/sm10/121_hires.png,a33e8dd06267f161
alolandiglett_122,sm8-122,Alolan Diglett,Pokémon,Lost Thunder,122,https://images.pokemontcg.io/sm8/122_hires.png,b33ae5c4e10f99d0
alolandiglett_122,sv8-122,Alolan Diglett,Pokémon,Surging Sparks,122,https://images.pokemontcg.io/sv8/122_hires.png,e86e4595c3021f9f
alolandiglett_78,sm5-78,Alolan Diglett,Pokémon,Ultra Prism,78,https://images.pokemontcg.io/sm5/78_hires.png,bb3be5c4622e1991
alolandiglett_86,sm1-86,Alolan Diglett,Pokémon,Sun & Moon,86,https://images.pokemontcg.io/sm1/86_hires.png,ab3ee5d0e18798d0
alolandugtrio_11,mcd19-11,Alolan Dugtrio,Pokémon,McDonald's Collection 2019,11,https://images.pokemontcg.io/mcd19/11_hires.png,eb3ecdd0e024f192
alolandugtrio_122,sm10-122,Alolan Dugtrio,Pokémon,Unbroken Bonds,122,https://images.pokemontcg.io/sm10/122_hires.png,e23ec49c6925f991
alolandugtrio_123,sm8-123,Alolan Dugtrio,Pokémon,Lost Thunder,123,https://images.pokemontcg.io/sm8/123_hires.png,eb3acdd0e0a591c3
alolandugtrio_123,sv8-123,Alolan Dugtrio,Pokémon,Surging Sparks,123,https://images.pokemontcg.io/sv8/123_hires.png,a56dc1901b3f63f0
alolandugtrio_208,sv8-208,Alolan Dugtrio,Pokémon,Surging Sparks,208,https://images.pokemontcg.io/sv8/208_hires.png,9ed6586925c6e60e
alolandugtrio_79,sm5-79,Alolan Dugtrio,Pokémon,Ultra Prism,79,https://images.pokemontcg.io/sm5/79_hires.png,ab3ec5d0e025b1d3
alolandugtrio_87,sm1-87,Alolan Dugtrio,Pokémon,Sun & Moon,87,https://images.pokemontcg.io/sm1/87_hires.png,ea7ac595a524f0d2
alolanexeggutor_114,sm9-114,Alolan Exeggutor,Pokémon,Team Up,114,https://images.pokemontcg.io/sm9/114_hires.png,ee68e9d194b4b429
alolanexeggutor_115,sm9-115,Alolan Exeggutor,Pokémon,Team Up,115,https://images.pokemontcg.io/sm9/115_hires.png,ea6ae4c4b43993c6
alolanexeggutor_2,mcd19-2,Alolan Exeggutor,Pokémon,McDonald's Collection 2019,2,https://images.pokemontcg.io/mcd19/2_hires.png,eb5a9cb0e4666781
alolanexeggutor_2,sm6-2,Alolan Exeggutor,Pokémon,Forbidden Light,2,https://images.pokemontcg.io/sm6/2_hires.png,bf1e9cf0e0626781
alolanexeggutor_2a,sm6-2a,Alolan Exeggutor,Pokémon,Forbidden Light,2a,https://images.pokemontcg.io/sm6/2a_hires.png,fa78ccc686333591
alolanexeggutor_95,sm5-95,Alolan Exeggutor,Pokémon,Ultra Prism,95,https://images.pokemontcg.io/sm5/95_hires.png,b9b83666c2c3c393
alolanexeggutorex_133,sv8-133,Alolan Exeggutor ex,Pokémon,Surging Sparks,133,https://images.pokemontcg.io/sv8/133_hires.png,831a75b462c8557f
alolanexeggutorex_225,sv8-225,Alolan Exeggutor ex,Pokémon,Surging Sparks,225,https://images.pokemontcg.io/sv8/225_hires.png,a1886e1653dc676d
alolanexeggutorex_242,sv8-242,Alolan Exeggutor ex,Pokémon,Surging Sparks,242,https://images.pokemontcg.io/sv8/242_hires.png,d20aadbd335a680f
alolanexeggutorex_248,sv8-248,Alolan Exeggutor ex,Pokémon,Surging Sparks,248,https://images.pokemontcg.io/sv8/248_hires.png,dad885f8664b594c
alolanexeggutorgx_107,sm4-107,Alolan Exeggutor-GX,Pokémon,Crimson Invasion,107,https://images.pokemontcg.io/sm4/107_hires.png,ca3a79cda52d6684
alolanexeggutorgx_118,sm4-118,Alolan Exeggutor-GX,Pokémon,Crimson Invasion,118,https://images.pokemontcg.io/sm4/118_hires.png,eac4122eb42d6ecd
alolanexeggutorgx_74,sm4-74,Alolan Exeggutor-GX,Pokémon,Crimson Invasion,74,https://images.pokemontcg.io/sm4/74_hires.png,c84c6ca5b7b71591
alolanexeggutorv_5,pgo-5,Alolan Exeggutor V,Pokémon,Pokémon GO,5,https://images.pokemontcg.io/pgo/5_hires.png,d5951a786825667b
alolanexeggutorv_71,pgo-71,Alolan Exeggutor V,Pokémon,Pokémon GO,71,https://images.pokemontcg.io/pgo/71_hires.png,d08246194baded5f
alolanexeggutorv_swsh225,swshp-SWSH225,Alolan Exeggutor V,Pokémon,SWSH Black Star Promos,SWSH225,https://images.pokemontcg.io/swshp/SWSH225_hires.png,c03333a96adfcac8
alolangeodude_32,sm4-32,Alolan Geodude,Pokémon,Crimson Invasion,32,https://images.pokemontcg.io/sm4/32_hires.png,bf3ec4c0c2d2969c
alolangeodude_34,sm9-34,Alolan Geodude,Pokémon,Team Up,34,https://images.pokemontcg.io/sm9/34_hires.png,ba7ad2908d8cb5e1
alolangeodude_35,sm9-35,Alolan Geodude,Pokémon,Team Up,35,https://images.pokemontcg.io/sm9/35_hires.png,bf3ef291c0e4c4c1
alolangeodude_40,sm2-40,Alolan Geodude,Pokémon,Guardians Rising,40,https://images.pokemontcg.io/sm2/40_hires.png,fa7ab495a54ec2c0
alolangeodude_44,sv9-44,Alolan Geodude,Pokémon,Journey Together,44,https://images.pokemontcg.io/sv9/44_hires.png,eb7bd0908e2f0995
alolangolem_37,sm9-37,Alolan Golem,Pokémon,Team Up,37,https://images.pokemontcg.io/sm9/37_hires.png,af6a9898d23335c9
alolangolem_42,sm2-42,Alolan Golem,Pokémon,Guardians Rising,42,https://images.pokemontcg.io/sm2/42_hires.png,af2ed898c063a7a5
alolangolem_46,sv9-46,Alolan Golem,Pokémon,Journey Together,46,https://images.pokemontcg.io/sv9/46_hires.png,e27e8481c9723b9d
alolangolemgx_102,sm4-102,Alolan Golem-GX,Pokémon,Crimson Invasion,102,https://images.pokemontcg.io/sm4/102_hires.png,e83a93a7a58c4e6c
alolangolemgx_113,sm4-113,Alolan Golem-GX,Pokémon,Crimson Invasion,113,https://images.pokemontcg.io/sm4/113_hires.png,eab4132b82ce5e9c
alolangolemgx_34,sm4-34,Alolan Golem-GX,Pokémon,Crimson Invasion,34,https://images.pokemontcg.io/sm4/34_hires.png,eae8d33db486c2a1
alolangraveler_33,sm4-33,Alolan Graveler,Pokémon,Crimson Invasion,33,https://images.pokemontcg.io/sm4/33_hires.png,ba3ac3c3c534b4d8
alolangraveler_36,sm9-36,Alolan Graveler,Pokémon,Team Up,36,https://images.pokemontcg.io/sm9/36_hires.png,ba3accd1c563b1c1
alolangraveler_41,sm2-41,Alolan Graveler,Pokémon,Guardians Rising,41,https://images.pokemontcg.io/sm2/41_hires.png,be7ac091d13a64e5
alolangraveler_45,sv9-45,Alolan Graveler,Pokémon,Journey Together,45,https://images.pokemontcg.io/sv9/45_hires.png,ea7a15918dc2d695
alolangrimer_127,sm11-127,Alolan Grimer,Pokémon,Unified Minds,127,https://images.pokemontcg.io/sm11/127_hires.png,ee95a46ef060706d
alolangrimer_130,sm12-130,Alolan Grimer,Pokémon,Cosmic Eclipse,130,https://images.pokemontcg.io/sm12/130_hires.png,efc5a56a90a43c2b
alolangrimer_57,sm1-57,Alolan Grimer,Pokémon,Sun & Moon,57,https://images.pokemontcg.io/sm1/57_hires.png,ea649793c1e0ec1e
alolangrimer_83,sm9-83,Alolan Grimer,Pokémon,Team Up,83,https://images.pokemontcg.io/sm9/83_hires.png,af85a46ee462786a
alolangrimer_83,sm3-83,Alolan Grimer,Pokémon,Burning Shadows,83,https://images.pokemontcg.io/sm3/83_hires.png,eea4ad4ee8605a1b
alolanmarowak_12,sm6-12,Alolan Marowak,Pokémon,Forbidden Light,12,https://images.pokemontcg.io/sm6/12_hires.png,eafac6c585312c6c
alolanmarowak_12,sm4-12,Alolan Marowak,Pokémon,Crimson Invasion,12,https://images.pokemontcg.io/sm4/12_hires.png,eb5a94b4b464e6c4
alolanmarowak_57,sv9-57,Alolan Marowak,Pokémon,Journey Together,57,https://images.pokemontcg.io/sv9/57_hires.png,b63e41c8d83e16d3
alolanmarowak_64,sm9-64,Alolan Marowak,Pokémon,Team Up,64,https://images.pokemontcg.io/sm9/64_hires.png,beb4b5e0ea6a4849
alolanmarowak_75,sm11-75,Alolan Marowak,Pokémon,Unified Minds,75,https://images.pokemontcg.io/sm11/75_hires.png,fe5ee1e1e1259484
alolanmarowakgx_sm187,smp-SM187,Alolan Marowak-GX,Pokémon,SM Black Star Promos,SM187,https://images.pokemontcg.io/smp/SM187_hires.png,dad8b586a46c1b93
alolanmeowth_10,mcd19-10,Alolan Meowth,Pokémon,McDonald's Collection 2019,10,https://images.pokemontcg.io/mcd19/10_hires.png,eec4a52fd0c2d86c
alolanmeowth_118,sm8-118,Alolan Meowth,Pokémon,Lost Thunder,118,https://images.pokemontcg.io/sm8/118_hires.png,eec4ad2f9892d82c
alolanmeowth_128,sm12-128,Alolan Meowth,Pokémon,Cosmic Eclipse,128,https://images.pokemontcg.io/sm12/128_hires.png,ee942d6fe8e0302e
alolanmeowth_78,sm1-78,Alolan Meowth,Pokémon,Sun & Moon,78,https://images.pokemontcg.io/sm1/78_hires.png,fbc1e46ea839182e
alolanmeowth_sm43,smp-SM43,Alolan Meowth,Pokémon,SM Black Star Promos,SM43,https://images.pokemontcg.io/smp/SM43_hires.png,eec4a46ab1616c6e
alolanmeowth_sm51,smp-SM51,Alolan Meowth,Pokémon,SM Black Star Promos,SM51,https://images.pokemontcg.io/smp/SM51_hires.png,ae84ad6dd862e269
alolanmuk_131,sm12-131,Alolan Muk,Pokémon,Cosmic Eclipse,131,https://images.pokemontcg.io/sm12/131_hires.png,af95e468f13312c6
alolanmuk_58,sm1-58,Alolan Muk,Pokémon,Sun & Moon,58,https://images.pokemontcg.io/sm1/58_hires.png,fa70ca8b8df1f024
alolanmuk_84,sm9-84,Alolan Muk,Pokémon,Team Up,84,https://images.pokemontcg.io/sm9/84_hires.png,eea5ee6ab0b0984a
alolanmukgx_138,sm3-138,Alolan Muk-GX,Pokémon,Burning Shadows,138,https://images.pokemontcg.io/sm3/138_hires.png,fa3cd8e43a631781
alolanmukgx_157,sm3-157,Alolan Muk-GX,Pokémon,Burning Shadows,157,https://images.pokemontcg.io/sm3/157_hires.png,eb95926ef2501b89
alolanmukgx_84,sm3-84,Alolan Muk-GX,Pokémon,Burning Shadows,84,https://images.pokemontcg.io/sm3/84_hires.png,fe3692c03cdd6185
alolanninetales_111,sm9-111,Alolan Ninetales,Pokémon,Team Up,111,https://images.pokemontcg.io/sm9/111_hires.png,eef485173d60e0a5
alolanninetales_145,sm12-145,Alolan Ninetales,Pokémon,Cosmic Eclipse,145,https://images.pokemontcg.io/sm12/145_hires.png,af37e4e4f430b181
alolanninetales_28,sm3-28,Alolan Ninetales,Pokémon,Burning Shadows,28,https://images.pokemontcg.io/sm3/28_hires.png,bbf0e44e1e337061
alolanninetales_sm128,smp-SM128,Alolan Ninetales,Pokémon,SM Black Star Promos,SM128,https://images.pokemontcg.io/smp/SM128_hires.png,cad0e97b2fa6b220
alolanninetalesgx_132,sm8-132,Alolan Ninetales-GX,Pokémon,Lost Thunder,132,https://images.pokemontcg.io/sm8/132_hires.png,a7a570d0d84c2fb6
alolanninetalesgx_132,sm2-132,Alolan Ninetales-GX,Pokémon,Guardians Rising,132,https://images.pokemontcg.io/sm2/132_hires.png,cbacb05a5b6d6684
alolanninetalesgx_150,sm2-150,Alolan Ninetales-GX,Pokémon,Guardians Rising,150,https://images.pokemontcg.io/sm2/150_hires.png,cb8c306ad34d7695
alolanninetalesgx_205,sm8-205,Alolan Ninetales-GX,Pokémon,Lost Thunder,205,https://images.pokemontcg.io/sm8/205_hires.png,cca4127ef0cc77a1
alolanninetalesgx_22,sm2-22,Alolan Ninetales-GX,Pokémon,Guardians Rising,22,https://images.pokemontcg.io/sm2/22_hires.png,e2e4959136c673e1
alolanninetalesgx_225,sm8-225,Alolan Ninetales-GX,Pokémon,Lost Thunder,225,https://images.pokemontcg.io/sm8/225_hires.png,eb95326a704e5ea1
alolanninetalesgx_sv53,sma-SV53,Alolan Ninetales-GX,Pokémon,Hidden Fates Shiny Vault,SV53,https://images.pokemontcg.io/sma/SV53_hires.png,c5acd05a536d7691
alolanpersian_119,sm8-119,Alolan Persian,Pokémon,Lost Thunder,119,https://images.pokemontcg.io/sm8/119_hires.png,fed6e46ca525c141
alolanpersian_79,sm1-79,Alolan Persian,Pokémon,Sun & Moon,79,https://images.pokemontcg.io/sm1/79_hires.png,eec4b42f3929c8c3
alolanpersiangx_129,sm12-129,Alolan Persian-GX,Pokémon,Cosmic Eclipse,129,https://images.pokemontcg.io/sm12/129_hires.png,bcbd49c2f4a463a1
alolanpersiangx_219,sm12-219,Alolan Persian-GX,Pokémon,Cosmic Eclipse,219,https://images.pokemontcg.io/sm12/219_hires.png,ca93336c64c74b95
alolanpersiangx_257,sm12-257,Alolan Persian-GX,Pokémon,Cosmic Eclipse,257,https://images.pokemontcg.io/sm12/257_hires.png,ea95122e25cc7a9d
alolanraichu_31,sm4-31,Alolan Raichu,Pokémon,Crimson Invasion,31,https://images.pokemontcg.io/sm4/31_hires.png,af6be1f1949690c1
alolanraichu_57,sm11-57,Alolan Raichu,Pokémon,Unified Minds,57,https://images.pokemontcg.io/sm11/57_hires.png,ba3e3cadc5c14a4a
alolanraichu_sm65,smp-SM65,Alolan Raichu,Pokémon,SM Black Star Promos,SM65,https://images.pokemontcg.io/smp/SM65_hires.png,bf2fe4b0b0d258c8
alolanraichu_sm72,smp-SM72,Alolan Raichu,Pokémon,SM Black Star Promos,SM72,https://images.pokemontcg.io/smp/SM72_hires.png,bb7be090cc4c9595
alolanraticate_42,pgo-42,Alolan Raticate,Pokémon,Pokémon GO,42,https://images.pokemontcg.io/pgo/42_hires.png,ee85b56ee6c0881d
alolanraticate_77,sm1-77,Alolan Raticate,Pokémon,Sun & Moon,77,https://images.pokemontcg.io/sm1/77_hires.png,ee94f46a91a1c4cd
alolanraticate_82,sm3-82,Alolan Raticate,Pokémon,Burning Shadows,82,https://images.pokemontcg.io/sm3/82_hires.png,fad8e466b4a78189
alolanraticategx_85,sm7-85,Alolan Raticate-GX,Pokémon,Celestial Storm,85,https://images.pokemontcg.io/sm7/85_hires.png,dad0a46c9793b1a9
alolanrattata_41,pgo-41,Alolan Rattata,Pokémon,Pokémon GO,41,https://images.pokemontcg.io/pgo/41_hires.png,eee4a54bc183b0a7
alolanrattata_76,sm1-76,Alolan Rattata,Pokémon,Sun & Moon,76,https://images.pokemontcg.io/sm1/76_hires.png,efc5c06ab8343c3c
alolanrattata_81,sm3-81,Alolan Rattata,Pokémon,Burning Shadows,81,https://images.pokemontcg.io/sm3/81_hires.png,eac0e02f9c2e3e3c
alolanrattata_84,sm7-84,Alolan Rattata,Pokémon,Celestial Storm,84,https://images.pokemontcg.io/sm7/84_hires.png,af85e46ec06b981e
alolansandshrew_137,sm12-137,Alolan Sandshrew,Pokémon,Cosmic Eclipse,137,https://images.pokemontcg.io/sm12/137_hires.png,eb6ee7b4a08cc843
alolansandshrew_19,sm2-19,Alolan Sandshrew,Pokémon,Guardians Rising,19,https://images.pokemontcg.io/sm2/19_hires.png,a6903e6a78e3c07b
alolansandshrew_19a,sm2-19a,Alolan Sandshrew,Pokémon,Guardians Rising,19a,https://images.pokemontcg.io/sm2/19a_hires.png,afda7262a525ccc8
alolansandshrew_28,sm5-28,Alolan Sandshrew,Pokémon,Ultra Prism,28,https://images.pokemontcg.io/sm5/28_hires.png,b6f00f4fe5e0f090
alolansandshrew_4,mcd19-4,Alolan Sandshrew,Pokémon,McDonald's Collection 2019,4,https://images.pokemontcg.io/mcd19/4_hires.png,ea720f8fb4f0f090
alolansandslash_138,sm12-138,Alolan Sandslash,Pokémon,Cosmic Eclipse,138,https://images.pokemontcg.io/sm12/138_hires.png,a33c6f52e385f860
alolansandslash_20,sm2-20,Alolan Sandslash,Pokémon,Guardians Rising,20,https://images.pokemontcg.io/sm2/20_hires.png,ee72e29391a5a4a5
alolansandslash_29,sm5-29,Alolan Sandslash,Pokémon,Ultra Prism,29,https://images.pokemontcg.io/sm5/29_hires.png,af3f6e62d08185c5
alolansandslash_sm127,smp-SM127,Alolan Sandslash,Pokémon,SM Black Star Promos,SM127,https://images.pokemontcg.io/smp/SM127_hires.png,e33aedc4e024b9d1
alolansandslash_sm18,smp-SM18,Alolan Sandslash,Pokémon,SM Black Star Promos,SM18,https://images.pokemontcg.io/smp/SM18_hires.png,af3ff0d0d0c6c4a4
alolansandslashgx_sm236,smp-SM236,Alolan Sandslash-GX,Pokémon,SM Black Star Promos,SM236,https://images.pokemontcg.io/smp/SM236_hires.png,fabc60419f4863e5
alolanvulpix_21,sm2-21,Alolan Vulpix,Pokémon,Guardians Rising,21,https://images.pokemontcg.io/sm2/21_hires.png,efcb2632f0619199
alolanvulpix_21a,sm2-21a,Alolan Vulpix,Pokémon,Guardians Rising,21a,https://images.pokemontcg.io/sm2/21a_hires.png,eac0b53d7c626631
alolanvulpix_27,sm3-27,Alolan Vulpix,Pokémon,Burning Shadows,27,https://images.pokemontcg.io/sm3/27_hires.png,abc16e6e34359478
alolanvulpix_30,sm5-30,Alolan Vulpix,Pokémon,Ultra Prism,30,https://images.pokemontcg.io/sm5/30_hires.png,afd0762abcc6c069
alolanvulpix_39,sm12-39,Alolan Vulpix,Pokémon,Cosmic Eclipse,39,https://images.pokemontcg.io/sm12/39_hires.png,9e9a6e67a5e1b018
alolanvulpix_53,sm8-53,Alolan Vulpix,Pokémon,Lost Thunder,53,https://images.pokemontcg.io/sm8/53_hires.png,8ed07a2a35a58c6f
alolanvulpix_sv8,sma-SV8,Alolan Vulpix,Pokémon,Hidden Fates Shiny Vault,SV8,https://images.pokemontcg.io/sma/SV8_hires.png,a5d03e6a1ec74c69
alolanvulpixv_173,swsh12-173,Alolan Vulpix V,Pokémon,Silver Tempest,173,https://images.pokemontcg.io/swsh12/173_hires.png,c0a07aaf4d1b1a6f
alolanvulpixv_33,swsh12-33,Alolan Vulpix V,Pokémon,Silver Tempest,33,https://images.pokemontcg.io/swsh12/33_hires.png,95a342cd5f1b71a8
alolanvulpixvstar_197,swsh12-197,Alolan Vulpix VSTAR,Pokémon,Silver Tempest,197,https://images.pokemontcg.io/swsh12/197_hires.png,fab0914361c78e9d
alolanvulpixvstar_34,swsh12-34,Alolan Vulpix VSTAR,Pokémon,Silver Tempest,34,https://images.pokemontcg.io/swsh12/34_hires.png,9af09d5fa44ab2a8
alomomola_108,zsv10pt5-108,Alomomola,Pokémon,Black Bolt,108,https://images.pokemontcg.io/zsv10pt5/108_hires.png,cf85111ace5ae96c
alomomola_22,xy4-22,Alomomola,Pokémon,Phantom Forces,22,https://images.pokemontcg.io/xy4/22_hires.png,ca51d0f02f3f9916
alomomola_24,zsv10pt5-24,Alomomola,Pokémon,Black Bolt,24,https://images.pokemontcg.io/zsv10pt5/24_hires.png,8a4a45a77ef0193d
alomomola_36,sm2-36,Alomomola,Pokémon,Guardians Rising,36,https://images.pokemontcg.io/sm2/36_hires.png,aed8a782b426b4f1
alomomola_37,bw6-37,Alomomola,Pokémon,Dragons Exalted,37,https://images.pokemontcg.io/bw6/37_hires.png,ce4cd6b3663c91c1
alomomola_38,bw1-38,Alomomola,Pokémon,Black & White,38,https://images.pokemontcg.io/bw1/38_hires.png,ee64c4d01a3eb34d
alomomola_39,bw1-39,Alomomola,Pokémon,Black & White,39,https://images.pokemontcg.io/bw1/39_hires.png,da1bc4b0317ac9c7
alomomola_48,sv1-48,Alomomola,Pokémon,Scarlet & Violet,48,https://images.pokemontcg.io/sv1/48_hires.png,8a5a74e165a79785
alomomola_5,mcd11-5,Alomomola,Pokémon,McDonald's Collection 2011,5,https://images.pokemontcg.io/mcd11/5_hires.png,fa3ac4d10b36936c
alphlithograph_four,hgss4-FOUR,Alph Lithograph,Trainer,HS—Triumphant,FOUR,https://images.pokemontcg.io/hgss4/FOUR_hires.png,bad687b0917a9391
alphlithograph_one,hgss1-ONE,Alph Lithograph,Trainer,HeartGold & SoulSilver,ONE,https://images.pokemontcg.io/hgss1/ONE_hires.png,dec2b438b4973893
alphlithograph_three,hgss3-THREE,Alph Lithograph,Trainer,HS—Undaunted,THREE,https://images.pokemontcg.io/hgss3/THREE_hires.png,beb785949472813b
alphlithograph_two,hgss2-TWO,Alph Lithograph,Trainer,HS—Unleashed,TWO,https://images.pokemontcg.io/hgss2/TWO_hires.png,d50ebab0be9ab091
altaria_1,ex8-1,Altaria,Pokémon,Deoxys,1,https://images.pokemontcg.io/ex8/1_hires.png,9a4bc0f0218dcfcf
altaria_106,swsh7-106,Altaria,Pokémon,Evolving Skies,106,https://images.pokemontcg.io/swsh7/106_hires.png,e6c46c7a2ea2b12d
altaria_12,dp4-12,Altaria,Pokémon,Great Encounters,12,https://images.pokemontcg.io/dp4/12_hires.png,8e4ff0f0d88587c5
